brook	RelatedTo	oregon
ticklish	RelatedTo	delicate
fat12	RelatedTo	vfat
tuck	RelatedTo	thumb
undifferentiated	Antonym	differentiate
foil/n	IsA	force/n
stay/n	IsA	handle/n
electric_charge	RelatedTo	electromagnetic
hemovore	RelatedTo	omnivore
frock	RelatedTo	skirt
quaver	RelatedTo	demisemiquaver
round_brush	UsedFor	comb
grab	Synonym	grasp
path/n	IsA	share/n
favour	RelatedTo	version
operator/n	IsA	social_control/n
render/v	IsA	exploit/v
dragon	RelatedTo	draco
woodwind_family	AtLocation	music_store
oceania	IsA	continent
interrupt	RelatedTo	ongoing
remember/v	DerivedFrom	think/n
governor/n	IsA	termination/n
estimate/v	IsA	evaluate/v
cricket	RelatedTo	intersection
triangulum	RelatedTo	galaxy
rotate/v	IsA	transform/v
hiatus	RelatedTo	vacation
ruthful	EtymologicallyDerivedFrom	th
wraparound	DerivedFrom	around
slag	RelatedTo	clinker
mercy	RelatedTo	compassion
tell_many_person_about_something	HasPrerequisite	talk_to_another_person
argument/n	IsA	orientation/n
computer_game	IsA	application_program
offer/v	IsA	show/v
vinegar	RelatedTo	dilute
blowpipe	RelatedTo	dart
rato	RelatedTo	rocket_engine
headless	RelatedTo	prudence
forever	IsA	non_aspectual_quantity
launder	RelatedTo	trough
sweeten	RelatedTo	grateful
bracket/n	IsA	punctuation/n
ablation/n	IsA	chemical/n
valve/n	IsA	play/n
orthoclase	RelatedTo	igneous
utensil	AtLocation	farmhouse
potato_chip	HasProperty	salty
hypocritical	DerivedFrom	hypocrisy
cardigan	RelatedTo	pullover
high_fructose_corn_syrup	RelatedTo	glucose
fraught	EtymologicallyDerivedFrom	owe
sound/n	IsA	european/n
elevate/v	Antonym	sadden
rote	RelatedTo	guitar
cross/n	IsA	share/n
accordion	AtLocation	san_francisco
reeve	RelatedTo	ruff
make_noise/v	IsA	state/v
capsule/n	IsA	physical_property/n
necklace	RelatedTo	victim
distribution/n	IsA	utterance/n
perfume	RelatedTo	apply
fever	Synonym	excitement
lapidary	RelatedTo	expert
flux	RelatedTo	diarrhea
allergy	RelatedTo	atopy
change_society	HasPrerequisite	revolution
ischemia	RelatedTo	local
shallow_water	AtLocation	rural_area
undertake	RelatedTo	massive
suffice	RelatedTo	demand
premium	RelatedTo	award
misuse	RelatedTo	mistreat
informal/a	DerivedFrom	ease/n
lemon_curd	RelatedTo	preserve
suffixation	RelatedTo	prefixation
principle/n	IsA	direction/n
interact	RelatedTo	mutually
autoregulation	RelatedTo	counteract
load/v	IsA	equip/v
run/v	IsA	transfer/v
viceroy	RelatedTo	representative
pedigree	RelatedTo	ancestral
stile	RelatedTo	panel
adaptively	RelatedTo	fitness
irish	IsA	nationality
eloquent	Synonym	majestic
calculate	Synonym	calculation
should	RelatedTo	likely
sort/n	IsA	animation/n
nuclear_reaction	RelatedTo	subatomic
trace/n	IsA	volume_unit/n
fool_around	RelatedTo	frivolous
respect/v	IsA	disintegrate/v
certainly	EtymologicallyDerivedFrom	ly
face/v	IsA	pay/v
leakage	RelatedTo	insulation
history/n	IsA	humanistic_discipline/n
piece_of_cloth/n	IsA	size/n
fugitive	RelatedTo	flee
announce	RelatedTo	proclaim
wank	Synonym	toss
diabolic	RelatedTo	diabolical
plant_material	IsA	organic_matter
aesthetic	Synonym	tasteful
bray	RelatedTo	donkey
downstage	RelatedTo	motion_picture
helium	RelatedTo	helios
shoot/v	IsA	arrive/v
permanent	RelatedTo	marker
prince	RelatedTo	princess
possession/n	IsA	adult/n
modality	RelatedTo	encode
kneecap	RelatedTo	kneecap
shite	RelatedTo	awful
womanish	RelatedTo	feminine
conserve/v	IsA	interrupt/v
cove	IsA	body_of_water
submarine_sandwich	IsA	solid_tangible_artifact
seven	DerivedFrom	seven
fluff	RelatedTo	fuzzy
condyle	RelatedTo	prominence
stimulation/n	IsA	physical_condition/n
pass_over/v	IsA	travel/v
evacuation	RelatedTo	empty
plastic_surgery	IsA	medical_care_event
tap/v	IsA	end/v
think/n	IsA	belief/n
enlighten	RelatedTo	mystery
testator	RelatedTo	testimony
gravy	EtymologicallyDerivedFrom	grove
category	RelatedTo	similarity
tie/v	IsA	attach/v
arouse/v	IsA	throw/v
tierce	RelatedTo	shield
meson	RelatedTo	quark
park_area	IsA	where
hickey	RelatedTo	bruise
rung	RelatedTo	cart
these	IsA	game_of_chance
fracture/v	IsA	contend/v
engrave/n	IsA	category/n
assimilate/v	IsA	determine/v
concise	Antonym	verbose
carrot	IsA	commodity
solitaire	RelatedTo	peg
aspect	RelatedTo	inheritance
crust/n	IsA	document/n
zenith	RelatedTo	eight
post_traumatic_stress_disorder	RelatedTo	recurrent
condom	NotHasProperty	recyclable
categorization	RelatedTo	sort
backdrop	IsA	opaque_thing
amiableness	Synonym	amiability
fast/a	Synonym	rapid
adaptor	RelatedTo	adaptive
conductor/n	IsA	invertebrate/n
snap/v	IsA	surrender/v
consortium	RelatedTo	financial
prescribe	RelatedTo	ritual
regression	EtymologicallyDerivedFrom	regress
liquidation	RelatedTo	liquidizer
imitate/v	IsA	name/v
knob	AtLocation	washington
scally	RelatedTo	miscreant
prudish	RelatedTo	prim
backhoe	CapableOf	dig_hole
separatism	RelatedTo	economically
nirvana	RelatedTo	heighten
floppy_disk	HasProperty	obsolete
assiduous	Synonym	diligent
holocaust	RelatedTo	ethnic_cleanse
slack	RelatedTo	slake
officious	RelatedTo	oblige
dance_samba	Causes	exhaustion
cut/n	IsA	meat/n
film/v	IsA	throw/v
socialise	HasSubevent	chat
lettuce	AtLocation	water_cool
time/n	IsA	control/n
rainbow	RelatedTo	prismatic
bite/n	IsA	psychological_state/n
sneap	RelatedTo	rebuke
turn/v	DerivedFrom	turn/n
grace	RelatedTo	adorn
fecund	RelatedTo	offspring
raise/v	IsA	yield/v
surf_net	UsedFor	get_information
sturgeon	RelatedTo	caviar
submarine/n	Synonym	submarine_sandwich
admittance	RelatedTo	labium_majora
het	EtymologicallyDerivedFrom	hetero
paleozoic	RelatedTo	eon
palace	RelatedTo	lavish
scurf	RelatedTo	flake
company/n	IsA	unit/n
norse_mythology/n	IsA	mythology/n
corporatist	RelatedTo	capitalism
top/n	IsA	turn/n
mangle	RelatedTo	roller
complicate	RelatedTo	complicate
digitalis	RelatedTo	herbaceous
notary_public	EtymologicallyDerivedFrom	fee_simple
deny/v	IsA	house/v
fox/n	IsA	animal_tissue/n
person	Desires	get_education
torment	RelatedTo	suffer
bank_account	IsA	fnance_and_economy
attractive/a	Antonym	repulsive
treaty	IsA	write_or_speak_work
point/n	IsA	musical_notation/n
comedian	Desires	entertain_person
ashtray	RelatedTo	ash
satisfy/v	Antonym	disappoint
omnivore	IsA	heterotroph
lapse	RelatedTo	neglect
exaggeration	Synonym	hyperbole
eat_quickly	Causes	belch
oocyte	EtymologicallyDerivedFrom	cyte
ar	RelatedTo	bursar
rock_boat	RelatedTo	status_quo
graith	RelatedTo	complement
filtration	Synonym	filter
park_area	IsA	trouser
happen	RelatedTo	circumstance
dubstep	DerivedFrom	dub
insuperable	RelatedTo	overwhelm
tendency	Synonym	propensity
annihilate	RelatedTo	annihilation
recognition/n	IsA	depth/n
model/n	IsA	representation/n
chastity	RelatedTo	chastity
levi	RelatedTo	israelite
become_inebriate	HasSubevent	fall_over
bold/a	Synonym	brave
scan	RelatedTo	pan_and_scan
jailbait	Synonym	nymph
athlete	AtLocation	suburbia
cheap	RelatedTo	chaffer
sofa	AtLocation	la_vega
seg	RelatedTo	iris
compulsory	RelatedTo	require
spoil	RelatedTo	violence
bottom_of_ocean	AtLocation	at_beach
immunotherapy	RelatedTo	reject
lessen	Synonym	dwindle
unpredictable	EtymologicallyDerivedFrom	un
stilted	RelatedTo	stilt
flare/n	IsA	inhabitant/n
patter	RelatedTo	banter
register/v	DerivedFrom	register/n
cemetery	RelatedTo	tombstone
handicraft/n	IsA	accomplishment/n
snuff	RelatedTo	mince
falsify	RelatedTo	baffle
infarction	DerivedFrom	infarct
wound	RelatedTo	acquire
type_site	RelatedTo	particular
pion	RelatedTo	antiquark
lark	RelatedTo	prank
liberty	RelatedTo	convention
mordant	RelatedTo	imbue
take_stand	Causes	testify
go_see_film	HasSubevent	arousal
whereof	RelatedTo	whereabouts
one_person_chair	AtLocation	prairie
acclimatize	EtymologicallyDerivedFrom	cline
stalk/n	IsA	stream/n
nylon	AtLocation	train_station
album	RelatedTo	compilation
bank/v	IsA	protect/v
grapevine	IsA	greenery
wait	Synonym	linger
rabies	RelatedTo	excitement
trick/n	IsA	decision/n
chitin	RelatedTo	fungi
scatological	RelatedTo	excrement
salami	RelatedTo	sausage
magnolia	IsA	dicot
live/a	Antonym	neutral
grid	RelatedTo	gridiron
orifice/n	IsA	structure/n
novel	NotHasProperty	enjoyable
beanbag	AtLocation	fairground
gallon	IsA	unit_of_measurement
supplier	RelatedTo	vendor
programmer	RelatedTo	computer_program
chockablock	RelatedTo	jam
pathologist	DerivedFrom	pathology
dessert/n	IsA	plant_organ/n
terminator	RelatedTo	reflection
heat_towel_rack	AtLocation	jock
infer	RelatedTo	premise
print/v	IsA	communicate/v
standard/n	IsA	time/n
history/n	Synonym	chronicle
classical_style	IsA	musical_composition
take_final_exam	Causes	diploma
cocaine/n	Synonym	coke
jugular	RelatedTo	ventral
obnoxious	RelatedTo	unpleasant
publish	Synonym	declare
laze	EtymologicallyDerivedFrom	haze
apartment/n	IsA	diversion/n
heisenberg_uncertainty_principle	RelatedTo	accuracy
expressway	RelatedTo	traffic
sperm	IsA	gamete
tambourine	RelatedTo	jingle
contest	RelatedTo	struggle
acute	RelatedTo	acute_accent
aberration	RelatedTo	occurrence
shill	RelatedTo	tanzania
regenerate/v	IsA	knock/v
chip/n	IsA	array
wisp	RelatedTo	rumple
compression	DerivedFrom	compress
plaster/n	IsA	presentation/n
enjoy_music	CausesDesire	play_guitar
ask_for	RelatedTo	invite
migration	IsA	natural_thing
frequency/n	IsA	team/n
division_eubacteria/n	IsA	group_action/n
shear/n	IsA	division/n
symmetry	HasProperty	useful
lock/n	IsA	area/n
filter	RelatedTo	mechanism
leave_line	Causes	frustration
peace/n	IsA	rule/n
interrupt/v	IsA	set/v
pageant	RelatedTo	represent
steadfast	RelatedTo	constant
hide_bed_sofa	HasProperty	uncomfortable
surgery	IsA	medical_topic
celluloid	RelatedTo	thermoplastic
curiosity	CausesDesire	see_particular_program
combination/n	IsA	whole/n
mystic	RelatedTo	mysterious
perfective	RelatedTo	perfection
inspiration	CausesDesire	write_poem
skimp	RelatedTo	underwear
free_radical	RelatedTo	transient
buy_present	HasPrerequisite	go_shop
critical	RelatedTo	critic
mantle	RelatedTo	above
laminate/v	IsA	expose/v
transportability	RelatedTo	carrier
dichromatic	RelatedTo	occur
sense_organ/n	IsA	aspect/n
yankee	RelatedTo	topmast
piperazine	RelatedTo	heterocyclic
moist	RelatedTo	rainy
get_pay	Causes	wealth
abjad	RelatedTo	arabic
slack	EtymologicallyDerivedFrom	slay
cygnus	RelatedTo	summer
align/v	IsA	match/v
understand/v	Synonym	grasp
bean	AtLocation	stuff_animal
penetrate/v	IsA	connect/v
accept/v	IsA	see/v
massive	DerivedFrom	ive
tribe/n	HasContext	unite_state/n
piteous	Synonym	pathetic
fandom	RelatedTo	subculture
chamber/n	IsA	assembly/n
fudge	RelatedTo	flaw
alight	RelatedTo	on_fire
test_car	HasFirstSubevent	get_in_car
isolate/v	IsA	hurt/v
independent_variable	RelatedTo	manipulate
something_find_underwater	IsA	shellfish
separation/n	IsA	charge/n
bow/n	IsA	attack/n
fireplace	HasA	chimney
tang	RelatedTo	dynasty
maneuver/n	IsA	escape/n
vtol	RelatedTo	rato
lint	RelatedTo	navel
tannic_acid	RelatedTo	tannin
plait	RelatedTo	braid
mover/n	IsA	computer_memory_unit/n
opaque	RelatedTo	transparent
mermaid	EtymologicallyDerivedFrom	mermaid
appendix	RelatedTo	accompaniment
wax_dental_floss	UsedFor	clean_tooth
go_to_film	MotivatedByGoal	global_thermonuclear_war
biscuit	RelatedTo	breakfast
commitment	RelatedTo	pledge
physical_property/n	IsA	object/n
canny	RelatedTo	frugal
scale/n	IsA	standard/n
latitude	RelatedTo	ecliptic
jape	RelatedTo	joke
pair_of_scissor	IsA	market_category
fault/n	IsA	reason/n
electronics	IsA	recreational_activity
henry	RelatedTo	ounce
please/a	SimilarTo	good/a
calculator	IsA	electronic_device
pickle	AtLocation	pizza
cyme	RelatedTo	cluster
expatriate	RelatedTo	withdraw
chaser	RelatedTo	chase
hand_hold	RelatedTo	video_game_console
polish/n	Synonym	shine
religion/n	IsA	proof/n
ramp	RelatedTo	rage
spaniel	IsA	man/n
lobby	RelatedTo	cabin
chockablock	RelatedTo	completely
scintillation	DerivedFrom	gram
inch	RelatedTo	centimetre
channel/n	IsA	train/n
seal/n	IsA	rate/n
fermentation	RelatedTo	microorganism
teenage	EtymologicallyDerivedFrom	teenager
vietnamese	IsA	asian
abjure	RelatedTo	disclaim
bindle	IsA	transportation_topic
blow_whistle	RelatedTo	illegal
sort	RelatedTo	harmonize
clip/n	IsA	space/n
metamorphic_rock	RelatedTo	texture
homeless_person	Desires	shelter
attrition	IsA	physical_event
chess_piece	AtLocation	dorm
ban	RelatedTo	prohibit
logic_diagram	DerivedFrom	diagram
lose_one's_mind	Synonym	lose_one's_rag
narcotize	EtymologicallyDerivedFrom	narcotic
measure/v	IsA	destroy/v
sulfate	RelatedTo	sulfate
small/a	Antonym	uppercase
oogonium	RelatedTo	immature
transducer	RelatedTo	transformer
meaningless	Antonym	significant
comprehend	RelatedTo	contain
vanity	HasProperty	unattractive
paint/v	HasContext	art/n
row/n	IsA	shape/n
pathological	EtymologicallyDerivedFrom	pathology
charge/v	IsA	be/v
measurable_function	RelatedTo	codomain
stour	RelatedTo	commotion
snobbish	RelatedTo	smug
tion	RelatedTo	isation
render	RelatedTo	cement
recognize	Synonym	acknowledge
convulsion	RelatedTo	turmoil
buddhism/n	IsA	content/n
supernaturalism	RelatedTo	miracle
speed_of_light	Synonym	c
recent	RelatedTo	yesterday
wet/a	Antonym	dry/a
pandemonism	EtymologicallyDerivedFrom	demon
thyme	RelatedTo	thymus
advance/v	IsA	become/v
pay_out	IsA	stop/v
print/n	HasContext	print/n
phenomenon/n	IsA	cognition/n
insert	IsA	portable_object
pedophilia	IsA	act_commonly_consider_criminal
sunday	CausesDesire	make_bread
stream/n	IsA	aim/n
convenience_store	AtLocation	street_corner
drawbar	RelatedTo	mill
ball/n	IsA	approach/n
crop/v	IsA	re_create/v
manufacturer/n	IsA	share/n
pile	RelatedTo	superstructure
speed/n	IsA	dwell/n
waffle	RelatedTo	aim
buy_fresh_fruit_and_vegetable	HasPrerequisite	have_money
jim	IsA	crook
intellectual	RelatedTo	cognitive
explore	RelatedTo	wander
cello	PartOf	spike
pain/n	IsA	unpleasant_person/n
tinker	RelatedTo	tinker
stylus	RelatedTo	engrave
honda	RelatedTo	manufacturer
jaw/n	IsA	show/n
palmate	RelatedTo	pinnate
unrefined/a	SimilarTo	low/a
rate/v	DerivedFrom	scale/n
lever/n	IsA	table/n
strength/n	IsA	object/n
presentation	RelatedTo	ordinary
hunt/v	SimilarTo	hunt/v
eigen	RelatedTo	eigenfunction
crash	IsA	depth/n
residue	RelatedTo	filtration
rollercoaster	RelatedTo	buggy
perch/n	IsA	army_unit/n
twenty	RelatedTo	banknote
advance/v	IsA	provoke/v
linear	RelatedTo	cubic
malaise	RelatedTo	fatigue
humanist	RelatedTo	humanity
opt_out	RelatedTo	selection
turn_around	RelatedTo	favorable
cornfield	IsA	farmland
temperance	RelatedTo	passion
discuss	RelatedTo	converse
adaptly	DerivedFrom	adapt
parasitic	RelatedTo	symbolic
chalk	IsA	inorganic_compound
dip/v	IsA	dunk/v
eyelet	RelatedTo	reinforce
ru	RelatedTo	russian
roll_up/v	IsA	exist/v
conservative	RelatedTo	status_quo
wend	RelatedTo	veer
balalaika	AtLocation	at_opera
function/n	IsA	distribution/n
ratite	RelatedTo	rhea
sycophant	RelatedTo	influential
accord	RelatedTo	concord
so_so	Synonym	lackluster
disposable_razor	AtLocation	resort
vacuum_clean	Synonym	vacuum
birthday	RelatedTo	anniversary
peduncle	RelatedTo	inflorescence
commercial	RelatedTo	commercialize
cause/n	IsA	act/n
key/n	IsA	movement/n
rack/n	IsA	aid/n
noble	RelatedTo	aristocratic
citizenship	EtymologicallyDerivedFrom	citizen
store_refrigerator	AtLocation	strip_mall
full_court_press	RelatedTo	constrain
pass/n	IsA	propulsion/n
shelter_intend_for_human	IsA	container_product
laughable	Synonym	funny
amide	RelatedTo	imide
gal	EtymologicallyDerivedFrom	gallon
internally	RelatedTo	external
assignment	Synonym	allotment
felicific_calculus	RelatedTo	utility
hit_bottle	HasSubevent	feel_sick
remainder	RelatedTo	dividend
assistant	RelatedTo	assistance
send_criminal_to_prison	HasPrerequisite	convict
dawn/n	IsA	advantage/n
juggler	AtLocation	carnival
hijack	RelatedTo	amendment
deliver/v	IsA	compensate/v
norepinephrine	EtymologicallyDerivedFrom	epinephrine
tailor	RelatedTo	alter
loafer	RelatedTo	slack
grow/v	DerivedFrom	growth/n
steven	RelatedTo	appointment
course/n	IsA	conveyance/n
stroke/n	IsA	crime/n
vortex	RelatedTo	whirlpool
pyromancy	RelatedTo	supernatural
control/n	Synonym	widget
altar	UsedFor	get_marry
antshrike	RelatedTo	antbird
bight	RelatedTo	gulf
elementary_school	UsedFor	youngster
talk_shop	RelatedTo	discuss
mini_mall	AtLocation	end_of_line
mouth/n	IsA	musical_composition/n
tell	RelatedTo	identify
reform/v	IsA	agitate/v
pigeon	AtLocation	statue
magician/n	Synonym	wizard
advertisement	CausesDesire	watch_tv_show
leave_over	AtLocation	freezer
rrsp	RelatedTo	wealth
coprophilia	RelatedTo	feces
till	RelatedTo	develop
victory/n	IsA	topographic_point/n
point/n	IsA	component/n
root_beer	RelatedTo	molasses
go_jog	UsedFor	aerobics
rear/v	IsA	affirm/v
cockatiel	RelatedTo	crest
regenerate/v	IsA	read/v
esoteric	RelatedTo	enlighten
anything	RelatedTo	importance
kafir	RelatedTo	pagan
take/v	Antonym	bring
ridge/n	IsA	light/n
ego	RelatedTo	alter
junk_food	DerivedFrom	junk
disavow/v	IsA	store/v
philic	RelatedTo	philous
archegonium	RelatedTo	multicellular
bake_soda	Synonym	sodium_bicarbonate
weasel	AtLocation	in_office
paint/v	IsA	good/v
electromagnetic_spectrum	RelatedTo	radio_wave
commit_to_memory	Causes	remember_something
character/n	IsA	attribute/n
propane	DerivedFrom	propionic_acid
sofa_hide_bed	AtLocation	la_vega
burlington	RelatedTo	connecticut
jackson/n	PartOf	unite_state/n
monitor	RelatedTo	admonish
contempt	RelatedTo	contemn
seat/n	IsA	right/n
natural_fiber	RelatedTo	fiber
rheumatism	RelatedTo	rheumatoid_arthritis
person	NotDesires	stick_in_mud
fixation	Synonym	addiction
sideboard	RelatedTo	buffet
misty	EtymologicallyDerivedFrom	mist
everyone	RelatedTo	everywhere
rational	RelatedTo	arational
blowfish	RelatedTo	threaten
seat/n	IsA	work/n
authoritarian	RelatedTo	tyrannical
intense	RelatedTo	intensify
something_find_inside	IsA	tv_set
nog	RelatedTo	scantling
revelation	RelatedTo	disclose
suspender	IsA	accessory
stigmatize	RelatedTo	characterize
prescription	IsA	official_document
utensil	IsA	market_industry
graze	RelatedTo	browse
finger/n	PartOf	palm
crust/n	IsA	indication/n
till	RelatedTo	tare
wonder	RelatedTo	astonishment
spare_tire	ReceivesAction	find_in_car
nitroglycerine	RelatedTo	stir
solomon_island	IsA	person_with_nationality
nonlinear	Antonym	linear
secretary/n	IsA	worker/n
eh	RelatedTo	unremarkable
methylenedioxymethamphetamine	RelatedTo	meth
vandalize	RelatedTo	vandalism
shingle	Synonym	pebble
pup	RelatedTo	trailer
crow	RelatedTo	shrill
resin	IsA	natural_substance
panel/n	IsA	transmission/n
hot/a	Antonym	chill
abstract	PartOf	patent
disinterest	RelatedTo	indifference
return/v	IsA	thrust/v
gain/v	IsA	change_state/v
abscond	RelatedTo	evade
unbroken	Synonym	untamed
shank	RelatedTo	heel
hairdresser_chair	AtLocation	on_street
teleprinter	EtymologicallyDerivedFrom	tele
surge	RelatedTo	rush
revenge	Synonym	payback
go_jog	HasPrerequisite	tie_shoe
crop/n	IsA	occupation/n
grave/a	Synonym	sober
plague	RelatedTo	persistently
show_flag	RelatedTo	naval
minority	RelatedTo	ethnic
vexatious_litigant	CapableOf	yell
stick_of_butter	AtLocation	fridge
heifer	AtLocation	barbecue
deg	RelatedTo	galaxy
linen	UsedFor	tablecloth
trash_container	AtLocation	alley
at_same_time	Antonym	similarly
peer	RelatedTo	transit
careful	RelatedTo	danger
misken	RelatedTo	ignorant
sign/v	IsA	refer/v
pant/v	IsA	blow/v
hungry_person	NotDesires	starve
construct/v	IsA	send/v
demand	RelatedTo	forcefully
accord	RelatedTo	award
cruise_missile	RelatedTo	guide
unexplored	RelatedTo	explore
leer	RelatedTo	empty
roll_up/v	IsA	grow/v
burlap	AtLocation	sear
hex	RelatedTo	hexagon
seek	RelatedTo	aim
abandon/v	IsA	gain/v
douchecanoe	Synonym	douchewagon
justice	RelatedTo	wrongdoing
ego	RelatedTo	people
play_hockey	HasPrerequisite	hockey_stick
opposition/n	IsA	board/n
fly/n	IsA	tax/n
expert	RelatedTo	capable
ramp	RelatedTo	violently
environmentalist	RelatedTo	misuse
pier/n	PartOf	watch/n
agitation	RelatedTo	excitement
advertise	MotivatedByGoal	give_plug
golf	IsA	conceptual_work
academy/n	IsA	establishment/n
vengeful	RelatedTo	avenge
triunity	RelatedTo	unity
appointment	RelatedTo	schedule
seed/n	IsA	reproductive_structure/n
fish_line	IsA	generic_artifact
lecture	RelatedTo	lesson
compass_point	RelatedTo	compass
distribute/v	DerivedFrom	distribution/n
veer	RelatedTo	aft
elate	Antonym	dissatisfy
dp	RelatedTo	refugee
rotflmao	EtymologicallyDerivedFrom	lmao
succubus	RelatedTo	demon
slider	RelatedTo	two_seam_fastball
train_ticket	AtLocation	cinema
settlement/n	IsA	draw/n
accumulate	RelatedTo	accumulate
state_capital/n	IsA	organic_phenomenon/n
metrical	RelatedTo	metric
crucify	RelatedTo	crucifixion
road/n	IsA	limb/n
seraph	RelatedTo	angelology
thread/n	IsA	performer/n
brim	RelatedTo	brim
chalkboard	RelatedTo	whiteboard
square/n	IsA	member/n
hump	RelatedTo	mound
string_bass	RelatedTo	double_bass
difference/n	IsA	situation/n
confessional	RelatedTo	confession
ontogeny	DerivedFrom	onto
tt	RelatedTo	time_trial
conventional	RelatedTo	principal
lithic	RelatedTo	uric_acid
bursa	RelatedTo	bursar
explosion	Causes	destruction
sect/n	IsA	argument/n
plum	RelatedTo	utterly
nuclear_reactor	DerivedFrom	nuclear
fragmentation	RelatedTo	disintegration
spur	RelatedTo	blubber
pitcher	UsedFor	hold_liquid
olympics	Synonym	olympic_game
chap	EtymologicallyDerivedFrom	chap
settle/v	IsA	initiate/v
jewellery	DerivedFrom	jewel
parse	RelatedTo	split
pregnancy	RelatedTo	conception
what	RelatedTo	why
flood/v	IsA	persuade/v
tinkle	RelatedTo	tinkle
motion/n	Attribute	move/a
test/n	IsA	security/n
accordion	AtLocation	orchestra
female_circumcision	IsA	female_genital_mutilation
leave/v	IsA	worsen/v
byspel	RelatedTo	outcast
play_lacrosse	HasPrerequisite	wear_comfortable_shoe
flood/n	IsA	imposition/n
stunt	IsA	purposeful_composite_physical_and_mental_activity
education/n	IsA	table/n
bob	RelatedTo	dock
facility/n	IsA	artifact/n
balance/n	IsA	tail/n
decrease	RelatedTo	stitch
third_baseman	RelatedTo	third_base
science/n	IsA	piece/n
slide/n	IsA	slope/n
micropaleontology	RelatedTo	paleontology
internally	RelatedTo	inside
ruffle	RelatedTo	flute
window/n	IsA	application/n
innocent	RelatedTo	innocence
introduce/v	IsA	trace/v
break/n	IsA	blow/n
box/n	IsA	infectious_disease/n
passport	IsA	specification
toll_road	AtLocation	new_england
periodical	RelatedTo	publication
judgment/n	IsA	belief/n
sensational	RelatedTo	pique
quid	EtymologicallyDerivedFrom	cud
farmhouse	AtLocation	countryside
ac	RelatedTo	audible
gape	RelatedTo	wonder
cotton/n	MadeOf	cotton/n
drug_dealer	AtLocation	major_city
dunk/v	DerivedFrom	dip/n
minute/n	IsA	transmission/n
nether	RelatedTo	huddle
announce	RelatedTo	publish
convince	Synonym	persuade
perfect/a	SimilarTo	cold/a
television_set	IsA	communication_device
bug_out	Synonym	retreat
loanword	EtymologicallyDerivedFrom	loan
animal_cell	NotHasA	cell_wall
wiener_dog	AtLocation	lap
tunic	IsA	texture
thwart	RelatedTo	obstruct
barbarous	RelatedTo	classical
goatherd	RelatedTo	boötes
rhetorical_device/n	IsA	change_of_location/n
grocery_shop	HasPrerequisite	find_job
masculine/a	Antonym	feminine
oxidize	RelatedTo	combine
person	NotDesires	disable
small_dog	AtLocation	downstairs
nurse_home	RelatedTo	deficiency
gluttonous	RelatedTo	greedy
crabby	RelatedTo	irritate
hold_hand	IsA	social_activity
buy_fresh_fruit_and_vegetable	HasSubevent	no_kid
peace/n	IsA	institution/n
estuary	IsA	geography_topic
stare	RelatedTo	starling
pitiless	RelatedTo	kindly
microwave	RelatedTo	radio_frequency
bottom/n	IsA	district/n
controversial	RelatedTo	polemical
pay_by_check	Causes	lose_money
dawn/n	IsA	time_interval/n
seal/v	IsA	close/v
pick/n	IsA	device/n
furnace	RelatedTo	generator
pulse/n	IsA	plead/n
saponin	RelatedTo	soapy
wishful	EtymologicallyDerivedFrom	wish
rescue	IsA	intentional_action
holy_trinity	RelatedTo	holy_spirit
approximate	Antonym	precise
sack/v	Synonym	dismiss
enamel	RelatedTo	ceramic
cosmos	RelatedTo	mexican
alien	IsA	my
discredit	RelatedTo	harm
plutonism	EtymologicallyDerivedFrom	pluto
horror	Synonym	alarm
available	RelatedTo	avail
hyperbola	RelatedTo	cone
run/v	IsA	trade/v
undertone	RelatedTo	auditory
optimization	EtymologicallyDerivedFrom	optimist
get_along	RelatedTo	enough
mammary_gland/n	Synonym	udder
guard/n	IsA	angle/n
poisonous	Synonym	venomous
grind/n	IsA	movie/n
pyramid	IsA	man_make_structure
obtain/v	IsA	influence/v
peace/n	IsA	employment/n
rash	IsA	live_thing
salt/n	IsA	compound/n
old_norse	RelatedTo	scandinavia
pepper	RelatedTo	black_pepper
slip/n	IsA	paper/n
politeness/n	Synonym	affability
delivery/n	IsA	act/n
reducible	RelatedTo	composite
exact	DerivedFrom	exact
faithfulness	Synonym	loyalty
elgin	RelatedTo	nebraska
fluster	DerivedFrom	fluster
barrel/n	IsA	indefinite_quantity/n
shore/n	IsA	distance/n
indwell	RelatedTo	implant
sharpen/v	DerivedFrom	point/n
presenter	RelatedTo	broadcast
lightning	Antonym	thunder
participate	RelatedTo	participant
something_find_underwater	HasProperty	coral
free/a	Synonym	gratis
naked	Synonym	nakedness
kosher_restaurant	AtLocation	israel
pandeism	DerivedFrom	deism
key_case	AtLocation	hardware_store
pyramid	IsA	visual_information_source
catch_mumps	HasPrerequisite	sickness
m	RelatedTo	mile
commend	RelatedTo	entrust
embellish	Synonym	deck
carbide	RelatedTo	binary_compound
dole	RelatedTo	sorrow
buoy	RelatedTo	moor
prop	RelatedTo	game_of_chance
desktop	RelatedTo	wallpaper
dotty	RelatedTo	dot
next	Antonym	previously
detail/n	IsA	cognition/n
blow_dry	AtLocation	shop_center
division/n	HasContext	botany/n
knock/v	IsA	attach/v
pick/v	IsA	attach/v
thane	RelatedTo	baron
backpack	Synonym	rucksack
jute	RelatedTo	denmark
supplant/v	Synonym	uproot
connection/n	IsA	state/n
enjoy_company_of_friend	HasLastSubevent	say_goodbye
drill	RelatedTo	implement
